,recipe1,recipe2,cosine_similarity,recipe1_name,recipe2_name,similarity_rank
3266,131,629,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3267,131,630,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3268,131,631,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3269,131,632,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3270,131,633,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3271,131,634,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3272,131,635,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3273,131,636,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3274,131,637,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3275,131,638,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3276,131,639,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3277,131,640,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3278,131,641,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3279,131,642,0.7425819,blue stuffed mushrooms,lee s hot crab dip,2.0
3280,131,643,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3281,131,644,0.7425819,blue stuffed mushrooms,lee s hot crab dip,2.0
3282,131,645,0.7425819,blue stuffed mushrooms,lee s hot crab dip,2.0
3283,131,646,0.7425819,blue stuffed mushrooms,lee s hot crab dip,2.0
3284,131,647,0.7425819,blue stuffed mushrooms,lee s hot crab dip,2.0
3285,131,648,0.7425819,blue stuffed mushrooms,lee s hot crab dip,2.0
3286,131,649,0.7425819,blue stuffed mushrooms,lee s hot crab dip,2.0
3287,131,650,0.7425819,blue stuffed mushrooms,lee s hot crab dip,2.0
3288,131,651,0.7425819,blue stuffed mushrooms,lee s hot crab dip,2.0
3289,131,652,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3290,131,653,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3291,131,654,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3292,131,655,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3293,131,656,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3294,131,657,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3295,131,658,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3296,131,659,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3297,131,660,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3298,131,661,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3299,131,662,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3300,131,664,0.7381314,blue stuffed mushrooms,cucumber pita wedges,4.0
3301,131,665,0.7381314,blue stuffed mushrooms,cucumber pita wedges,4.0
3302,131,666,0.7381314,blue stuffed mushrooms,cucumber pita wedges,4.0
3303,131,667,0.7381314,blue stuffed mushrooms,cucumber pita wedges,4.0
3304,131,668,0.7381314,blue stuffed mushrooms,cucumber pita wedges,4.0
3305,131,669,0.7381314,blue stuffed mushrooms,cucumber pita wedges,4.0
3306,131,670,0.7381314,blue stuffed mushrooms,cucumber pita wedges,4.0
3307,132,57,0.7065736,blue stuffed mushrooms,lou s fabulous bruschetta,5.0
3308,132,58,0.7065736,blue stuffed mushrooms,lou s fabulous bruschetta,5.0
3309,132,59,0.7065736,blue stuffed mushrooms,lou s fabulous bruschetta,5.0
3310,132,60,0.7065736,blue stuffed mushrooms,lou s fabulous bruschetta,5.0
3311,132,598,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3312,132,599,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3313,132,600,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3314,132,601,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3315,132,602,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3316,132,603,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3317,132,604,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3318,132,605,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3319,132,606,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3320,132,607,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3321,132,608,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3322,132,609,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3323,132,610,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3324,132,611,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3325,132,612,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3326,132,613,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3327,132,614,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3328,132,615,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3329,132,616,0.7425819,blue stuffed mushrooms,lee s hot crab dip,2.0
3330,132,617,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3331,132,618,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3332,132,619,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3333,132,620,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3334,132,621,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3335,132,622,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3336,132,623,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3337,132,624,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3338,132,625,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3339,132,626,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3340,132,627,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3341,132,628,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3342,132,629,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3343,132,630,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3344,132,631,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3345,132,632,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3346,132,633,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3347,132,634,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3348,132,635,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3349,132,636,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3350,132,637,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3351,132,638,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3352,132,639,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3353,132,640,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3354,132,641,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3355,132,642,0.7425819,blue stuffed mushrooms,lee s hot crab dip,2.0
3356,132,643,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3357,132,644,0.7425819,blue stuffed mushrooms,lee s hot crab dip,2.0
3358,132,645,0.7425819,blue stuffed mushrooms,lee s hot crab dip,2.0
3359,132,646,0.7425819,blue stuffed mushrooms,lee s hot crab dip,2.0
3360,132,647,0.7425819,blue stuffed mushrooms,lee s hot crab dip,2.0
3361,132,648,0.7425819,blue stuffed mushrooms,lee s hot crab dip,2.0
3362,132,649,0.7425819,blue stuffed mushrooms,lee s hot crab dip,2.0
3363,132,650,0.7425819,blue stuffed mushrooms,lee s hot crab dip,2.0
3364,132,651,0.7425819,blue stuffed mushrooms,lee s hot crab dip,2.0
3365,132,652,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3366,132,653,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3367,132,654,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3368,132,655,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3369,132,656,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3370,132,657,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3371,132,658,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3372,132,659,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3373,132,660,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3374,132,661,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3375,132,662,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3376,132,664,0.7381314,blue stuffed mushrooms,cucumber pita wedges,4.0
3377,132,665,0.7381314,blue stuffed mushrooms,cucumber pita wedges,4.0
3378,132,666,0.7381314,blue stuffed mushrooms,cucumber pita wedges,4.0
3379,132,667,0.7381314,blue stuffed mushrooms,cucumber pita wedges,4.0
3380,132,668,0.7381314,blue stuffed mushrooms,cucumber pita wedges,4.0
3381,132,669,0.7381314,blue stuffed mushrooms,cucumber pita wedges,4.0
3382,132,670,0.7381314,blue stuffed mushrooms,cucumber pita wedges,4.0
3383,133,57,0.7065736,blue stuffed mushrooms,lou s fabulous bruschetta,5.0
3384,133,58,0.7065736,blue stuffed mushrooms,lou s fabulous bruschetta,5.0
3385,133,59,0.7065736,blue stuffed mushrooms,lou s fabulous bruschetta,5.0
3386,133,60,0.7065736,blue stuffed mushrooms,lou s fabulous bruschetta,5.0
3387,133,598,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3388,133,599,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3389,133,600,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3390,133,601,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3391,133,602,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3392,133,603,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3393,133,604,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3394,133,605,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3395,133,606,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3396,133,607,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3397,133,608,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3398,133,609,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3399,133,610,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3400,133,611,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3401,133,612,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3402,133,613,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3403,133,614,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3404,133,615,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3405,133,616,0.7425819,blue stuffed mushrooms,lee s hot crab dip,2.0
3406,133,617,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3407,133,618,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3408,133,619,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3409,133,620,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3410,133,621,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3411,133,622,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3412,133,623,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3413,133,624,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3414,133,625,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3415,133,626,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3416,133,627,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3417,133,628,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3418,133,629,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3419,133,630,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3420,133,631,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3421,133,632,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3422,133,633,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3423,133,634,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3424,133,635,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3425,133,636,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3426,133,637,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3427,133,638,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3428,133,639,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3429,133,640,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3430,133,641,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3431,133,642,0.7425819,blue stuffed mushrooms,lee s hot crab dip,2.0
3432,133,643,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3433,133,644,0.7425819,blue stuffed mushrooms,lee s hot crab dip,2.0
3434,133,645,0.7425819,blue stuffed mushrooms,lee s hot crab dip,2.0
3435,133,646,0.7425819,blue stuffed mushrooms,lee s hot crab dip,2.0
3436,133,647,0.7425819,blue stuffed mushrooms,lee s hot crab dip,2.0
3437,133,648,0.7425819,blue stuffed mushrooms,lee s hot crab dip,2.0
3438,133,649,0.7425819,blue stuffed mushrooms,lee s hot crab dip,2.0
3439,133,650,0.7425819,blue stuffed mushrooms,lee s hot crab dip,2.0
3440,133,651,0.7425819,blue stuffed mushrooms,lee s hot crab dip,2.0
3441,133,652,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3442,133,653,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3443,133,654,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3444,133,655,0.74258196,blue stuffed mushrooms,lee s hot crab dip,1.0
3445,133,656,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3446,133,657,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3447,133,658,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3448,133,659,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3449,133,660,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3450,133,661,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3451,133,662,0.7425817,blue stuffed mushrooms,lee s hot crab dip,3.0
3452,133,664,0.7381314,blue stuffed mushrooms,cucumber pita wedges,4.0
3453,133,665,0.7381314,blue stuffed mushrooms,cucumber pita wedges,4.0
3454,133,666,0.7381314,blue stuffed mushrooms,cucumber pita wedges,4.0
3455,133,667,0.7381314,blue stuffed mushrooms,cucumber pita wedges,4.0
3456,133,668,0.7381314,blue stuffed mushrooms,cucumber pita wedges,4.0
3457,133,669,0.7381314,blue stuffed mushrooms,cucumber pita wedges,4.0
3458,133,670,0.7381314,blue stuffed mushrooms,cucumber pita wedges,4.0
3459,134,57,0.7065736,blue stuffed mushrooms,lou s fabulous bruschetta,3.0
3460,134,58,0.7065736,blue stuffed mushrooms,lou s fabulous bruschetta,3.0
3461,134,59,0.7065736,blue stuffed mushrooms,lou s fabulous bruschetta,3.0
3462,134,60,0.7065736,blue stuffed mushrooms,lou s fabulous bruschetta,3.0
3463,134,120,0.6732835,blue stuffed mushrooms,brown rice and vegetable pilaf,5.0
3464,134,121,0.6732835,blue stuffed mushrooms,brown rice and vegetable pilaf,5.0
3465,134,122,0.6732835,blue stuffed mushrooms,brown rice and vegetable pilaf,5.0
3466,134,123,0.6732835,blue stuffed mushrooms,brown rice and vegetable pilaf,5.0
3467,134,124,0.6732835,blue stuffed mushrooms,brown rice and vegetable pilaf,5.0
3468,134,125,0.6732835,blue stuffed mushrooms,brown rice and vegetable pilaf,5.0
3469,134,598,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3470,134,599,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3471,134,600,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3472,134,601,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3473,134,602,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3474,134,603,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3475,134,604,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3476,134,605,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3477,134,606,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3478,134,607,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3479,134,608,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3480,134,609,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3481,134,610,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3482,134,611,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3483,134,612,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3484,134,613,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3485,134,614,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3486,134,615,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3487,134,616,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3488,134,617,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3489,134,618,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3490,134,619,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3491,134,620,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3492,134,621,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3493,134,622,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3494,134,623,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3495,134,624,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3496,134,625,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3497,134,626,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3498,134,627,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3499,134,628,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3500,134,629,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3501,134,630,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3502,134,631,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3503,134,632,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3504,134,633,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3505,134,634,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3506,134,635,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3507,134,636,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3508,134,637,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3509,134,638,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3510,134,639,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3511,134,640,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3512,134,641,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3513,134,642,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3514,134,643,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3515,134,644,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3516,134,645,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3517,134,646,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3518,134,647,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3519,134,648,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3520,134,649,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3521,134,650,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3522,134,651,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3523,134,652,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3524,134,653,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3525,134,654,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3526,134,655,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3527,134,656,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3528,134,657,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3529,134,658,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3530,134,659,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3531,134,660,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3532,134,661,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3533,134,662,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3534,134,664,0.7381314,blue stuffed mushrooms,cucumber pita wedges,2.0
3535,134,665,0.7381314,blue stuffed mushrooms,cucumber pita wedges,2.0
3536,134,666,0.7381314,blue stuffed mushrooms,cucumber pita wedges,2.0
3537,134,667,0.7381314,blue stuffed mushrooms,cucumber pita wedges,2.0
3538,134,668,0.7381314,blue stuffed mushrooms,cucumber pita wedges,2.0
3539,134,669,0.7381314,blue stuffed mushrooms,cucumber pita wedges,2.0
3540,134,670,0.7381314,blue stuffed mushrooms,cucumber pita wedges,2.0
3541,134,733,0.68283385,blue stuffed mushrooms,ouzo marinated greek cheese,4.0
3542,135,57,0.7065736,blue stuffed mushrooms,lou s fabulous bruschetta,3.0
3543,135,58,0.7065736,blue stuffed mushrooms,lou s fabulous bruschetta,3.0
3544,135,59,0.7065736,blue stuffed mushrooms,lou s fabulous bruschetta,3.0
3545,135,60,0.7065736,blue stuffed mushrooms,lou s fabulous bruschetta,3.0
3546,135,120,0.6732835,blue stuffed mushrooms,brown rice and vegetable pilaf,5.0
3547,135,121,0.6732835,blue stuffed mushrooms,brown rice and vegetable pilaf,5.0
3548,135,122,0.6732835,blue stuffed mushrooms,brown rice and vegetable pilaf,5.0
3549,135,123,0.6732835,blue stuffed mushrooms,brown rice and vegetable pilaf,5.0
3550,135,124,0.6732835,blue stuffed mushrooms,brown rice and vegetable pilaf,5.0
3551,135,125,0.6732835,blue stuffed mushrooms,brown rice and vegetable pilaf,5.0
3552,135,598,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3553,135,599,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3554,135,600,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3555,135,601,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3556,135,602,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3557,135,603,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3558,135,604,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3559,135,605,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3560,135,606,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3561,135,607,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3562,135,608,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3563,135,609,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3564,135,610,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3565,135,611,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3566,135,612,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3567,135,613,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3568,135,614,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3569,135,615,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3570,135,616,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3571,135,617,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3572,135,618,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3573,135,619,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3574,135,620,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3575,135,621,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3576,135,622,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3577,135,623,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3578,135,624,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3579,135,625,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3580,135,626,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3581,135,627,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3582,135,628,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3583,135,629,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3584,135,630,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3585,135,631,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3586,135,632,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3587,135,633,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3588,135,634,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3589,135,635,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3590,135,636,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3591,135,637,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3592,135,638,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3593,135,639,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3594,135,640,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3595,135,641,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3596,135,642,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3597,135,643,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3598,135,644,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3599,135,645,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3600,135,646,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3601,135,647,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3602,135,648,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3603,135,649,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3604,135,650,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3605,135,651,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3606,135,652,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3607,135,653,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3608,135,654,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3609,135,655,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3610,135,656,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3611,135,657,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3612,135,658,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3613,135,659,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3614,135,660,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3615,135,661,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3616,135,662,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3617,135,664,0.7381314,blue stuffed mushrooms,cucumber pita wedges,2.0
3618,135,665,0.7381314,blue stuffed mushrooms,cucumber pita wedges,2.0
3619,135,666,0.7381314,blue stuffed mushrooms,cucumber pita wedges,2.0
3620,135,667,0.7381314,blue stuffed mushrooms,cucumber pita wedges,2.0
